date,cap_price,equal_price,cap_ret_1m,equal_ret_1m,breadth_signal
2021-01-28,3787.3798828125,118.58436584472656,,,WEAK
2021-01-29,3714.239990234375,116.475830078125,,,WEAK
2021-02-01,3773.860107421875,118.02269744873047,,,WEAK
2021-02-02,3826.31005859375,119.57879638671875,,,WEAK
2021-02-03,3830.169921875,119.891845703125,,,WEAK
2021-02-04,3871.739990234375,121.42029571533203,,,WEAK
2021-02-05,3886.830078125,122.04642486572266,,,WEAK
2021-02-08,3915.590087890625,123.47358703613281,,,WEAK
2021-02-09,3911.22998046875,123.42754364013672,,,WEAK
2021-02-10,3909.8798828125,123.8050765991211,,,WEAK
2021-02-11,3916.3798828125,123.84191131591797,,,WEAK
2021-02-12,3934.830078125,124.58775329589844,,,WEAK
2021-02-16,3932.590087890625,124.67979431152344,,,WEAK
2021-02-17,3931.330078125,124.61534118652344,,,WEAK
2021-02-18,3913.969970703125,123.91551208496094,,,WEAK
2021-02-19,3906.7099609375,124.85476684570312,,,WEAK
2021-02-22,3876.5,125.06652069091797,,,WEAK
2021-02-23,3881.3701171875,125.3979721069336,,,WEAK
2021-02-24,3925.429931640625,127.37761688232422,,,WEAK
2021-02-25,3829.340087890625,124.41277313232422,,,WEAK
2021-02-26,3811.14990234375,123.56566619873047,0.0062761117888174844,0.04200638354407005,HEALTHY
2021-03-01,3901.820068359375,126.36480712890625,0.05050295043351882,0.08490153746187779,HEALTHY
2021-03-02,3870.2900390625,125.7386474609375,0.025552068411592854,0.06537683156715568,HEALTHY
2021-03-03,3819.719970703125,125.0941390991211,-0.0017223089058933105,0.04612308267902021,WEAK
2021-03-04,3768.469970703125,123.39070129394531,-0.016108933136227743,0.029183432537056353,WEAK
2021-03-05,3841.93994140625,126.208251953125,-0.007696810452997638,0.03943291530946569,WEAK
2021-03-08,3821.35009765625,127.03692626953125,-0.01684662801115744,0.04089018919889886,WEAK
2021-03-09,3875.43994140625,127.22105407714844,-0.010253919737038708,0.03035035371507422,WEAK
2021-03-10,3898.81005859375,128.5285186767578,-0.0031754516960190715,0.04132768818192978,WEAK
2021-03-11,3939.340087890625,129.3940887451172,0.007534810777085399,0.04514364272874882,HEALTHY
2021-03-12,3943.340087890625,130.3793182373047,0.006883960668995215,0.0527883238551603,HEALTHY
2021-03-15,3968.93994140625,131.4842071533203,0.008668700453134726,0.05535418751024945,HEALTHY
2021-03-16,3962.7099609375,130.26876831054688,0.007659042100426783,0.044826621906825626,HEALTHY
2021-03-17,3974.1201171875,130.94097900390625,0.010884366922176092,0.05076130881762486,HEALTHY
2021-03-18,3915.4599609375,129.66107177734375,0.00038068514718503366,0.046366750987910654,HEALTHY
2021-03-19,3913.10009765625,129.4217071533203,0.0016356823983976199,0.03657802119210274,HEALTHY
2021-03-22,3940.590087890625,129.59373474121094,0.01653297765784223,0.03619844883573009,HEALTHY
2021-03-23,3910.52001953125,127.72520446777344,0.007510209401228707,0.018558771898283144,HEALTHY
2021-03-24,3889.139892578125,127.5587158203125,-0.009244857173474674,0.0014217485176817313,WEAK
2021-03-25,3909.52001953125,129.09423828125,0.0209383156889551,0.03762849288751591,HEALTHY
2021-03-26,3974.5400390625,131.50852966308594,0.04287161116865801,0.06428050532727259,HEALTHY
2021-03-29,3971.090087890625,130.82400512695312,0.017753258304495922,0.035288290302995406,HEALTHY
2021-03-30,3958.550048828125,131.0737762451172,0.022804494979659085,0.042430301994755615,HEALTHY
2021-03-31,3972.889892578125,131.03677368164062,0.04009977774543638,0.047505299811134716,HEALTHY
2021-04-01,4019.8701171875,132.3502655029297,0.06671146338933642,0.07261134036057237,HEALTHY
2021-04-05,4077.909912109375,133.5527801513672,0.06141948450572432,0.05819372413913171,HEALTHY
2021-04-06,4073.93994140625,133.728515625,0.06609963423788923,0.05267436446999163,HEALTHY
2021-04-07,4079.949951171875,133.22906494140625,0.05277078547407865,0.04722497316060981,HEALTHY
2021-04-08,4097.169921875,133.47877502441406,0.05087702665689631,0.038514847900066984,HEALTHY
2021-04-09,4128.7998046875,134.24655151367188,0.04809427786630227,0.03750142541761048,HEALTHY
2021-04-12,4127.990234375,134.47776794433594,0.04682582338038932,0.03143481468104947,HEALTHY
2021-04-13,4141.58984375,134.24655151367188,0.04350025570872651,0.021008944116995387,HEALTHY
2021-04-14,4124.66015625,134.4593048095703,0.04086854624964431,0.03216838965601987,HEALTHY
2021-04-15,4170.419921875,135.51382446289062,0.0493945323490681,0.03492295149899527,HEALTHY
2021-04-16,4185.47021484375,136.11505126953125,0.0689600344787078,0.0497757684995106,HEALTHY
2021-04-19,4163.259765625,135.47677612304688,0.06392876791436608,0.04678557486924029,HEALTHY
2021-04-20,4134.93994140625,134.46853637695312,0.04931998740819532,0.03761602862574187,HEALTHY
2021-04-21,4173.419921875,136.24453735351562,0.06722888542462013,0.066700483442105,HEALTHY
2021-04-22,4134.97998046875,135.38429260253906,0.06321194266109487,0.061348820673690296,HEALTHY
2021-04-23,4180.169921875,136.84580993652344,0.06922842215710179,0.06004583750969239,HEALTHY
2021-04-26,4187.6201171875,137.07705688476562,0.05361125464350858,0.042343468031661446,HEALTHY
2021-04-27,4186.72021484375,137.22508239746094,0.05429998367719335,0.04892891992028625,HEALTHY
2021-04-28,4183.18017578125,137.26210021972656,0.0567455568787425,0.047212525280699635,HEALTHY
2021-04-29,4211.47021484375,138.15928649902344,0.06005208518648453,0.054355068560274944,HEALTHY
2021-04-30,4181.169921875,137.16029357910156,0.04012562594941582,0.03634316907407631,HEALTHY
2021-05-03,4192.66015625,137.9743194580078,0.028139475028585936,0.033107055514900674,HEALTHY
2021-05-04,4164.66015625,137.8170928955078,0.02226842225181036,0.030573713103740463,HEALTHY
2021-05-05,4167.58984375,138.1038360595703,0.021480629328051615,0.03658939676794981,HEALTHY
2021-05-06,4201.6201171875,138.8068389892578,0.025493254442495727,0.03991693783426786,HEALTHY
2021-05-07,4232.60009765625,140.26832580566406,0.02514054879844352,0.04485608176966038,HEALTHY
2021-05-10,4188.43017578125,139.79660034179688,0.014641493311430054,0.03955175995828952,HEALTHY
2021-05-11,4152.10009765625,138.1130828857422,0.0025377341317636137,0.028801718394058984,HEALTHY
2021-05-12,4063.0400390625,135.05128479003906,-0.014939441033494205,0.0044026702451507305,WEAK
2021-05-13,4112.5,136.87356567382812,-0.013888270955927928,0.010033966765581548,WEAK
2021-05-14,4173.85009765625,139.01953125,-0.002776299099271906,0.021338418884458088,WEAK
2021-05-17,4163.2900390625,138.87161254882812,7.271570645173142e-06,0.02505843822780296,HEALTHY
2021-05-18,4127.830078125,137.64129638671875,-0.0017194598668903716,0.023594813294252726,WEAK
2021-05-19,4115.68017578125,136.92909240722656,-0.013835115366921724,0.005024458719652847,WEAK
2021-05-20,4159.1201171875,137.9650421142578,0.00583802988956994,0.01906239979622537,HEALTHY
2021-05-21,4155.85986328125,138.15008544921875,-0.005815567081743356,0.00953098610253611,WEAK
2021-05-24,4197.0498046875,138.94558715820312,0.002251801079399929,0.013631240091536823,HEALTHY
